Joke Number,Text,Average Rating
99,"She is like Europe , exhausted but still",-0.0361889770570985
99,"Europe , exhausted but still has points of",-0.0361889770570985
99,but still has points of interest . 5,-0.0361889770570985
99,points of interest . 5 . After 56,-0.0361889770570985
99,. 5 . After 56 she is like,-0.0361889770570985
99,After 56 she is like Australia ... Everybody,-0.0361889770570985
99,is like Australia ... Everybody knows it 's,-0.0361889770570985
99,"... Everybody knows it 's down there ,",-0.0361889770570985
99,"it 's down there , but who gives",-0.0361889770570985
99,"there , but who gives a damn ?",-0.0361889770570985
100,A bus station is where a bus stops,1.1168123525187237
100,is where a bus stops . A train,1.1168123525187237
100,bus stops . A train station is where,1.1168123525187237
100,A train station is where a train stops,1.1168123525187237
100,is where a train stops . On my,1.1168123525187237
100,train stops . On my desk I have,1.1168123525187237
100,On my desk I have a work station,1.1168123525187237
